PO_ID,Product_ID,Order_Date,Promised_ETA_Date,Actual_Arrival_Date,Qty_Ordered,Qty_Received
PO-01251,SKU-043,2024-01-31,2024-02-21,2024-02-21,438,438.0
PO-01602,SKU-054,2025-05-14,2025-05-28,2025-05-30,310,310.0
PO-00944,SKU-032,2025-02-26,2025-03-16,2025-04-03,410,410.0
PO-00584,SKU-020,16-Oct-2024,2024-11-03,2024-11-05,321,321.0
PO-01093,SKU-037,2025-01-22,2025-02-05,2025-02-07,341,341.0
PO-00529,SKU-018,22-Jan-2025,2025-02-05,2025-02-06,456,456.0
PO-01044,SKU-035,2025-10-29,2025-11-16,2025-11-18,383,383.0
PO-02217,SKU-075,2024-07-03,2024-07-17,2024-07-19,449,449.0
PO-01744,SKU-059,2024-10-16,2024-11-06,2024-11-08,358,358.0
PO-01742,SKU-059,04-Sep-2024,2024-09-25,2024-09-26,270,270.0
PO-02752,SKU-092,2025-08-13,2025-08-27,2025-08-28,430,430.0
PO-02296,SKU-077,12-03-2025,2025-12-17,2025-12-17,503,503.0
PO-00134,SKU-005,29-Jan-2025,2025-02-12,2025-02-13,276,276.0
PO-00802,SKU-027,13/08/2025,2025-09-03,2025-09-03,607,607.0
PO-01966,SKU-066,2025-09-24,2025-10-15,2025-10-15,244,244.0
PO-01159,SKU-039,2025-10-01,2025-10-19,2025-10-19,682,682.0
PO-02938,SKU-099,2024-02-28,2024-03-20,2024-03-20,361,361.0
PO-02992,SKU-100,2025-09-24,2025-10-08,2025-10-08,455,455.0
PO-02847,SKU-095,2025-12-24,2026-01-07,,665,
PO-01584,SKU-054,2024-03-06,2024-03-20,2024-03-21,376,376.0
PO-00518,SKU-018,2024-05-08,2024-05-22,2024-05-23,590,590.0
PO-01695,SKU-057,04-30-2025,2025-05-14,2025-05-18,466,466.0
PO-01802,SKU-061,18/09/2024,2024-10-06,2024-10-06,526,526.0
PO-01827,SKU-062,2024-05-01,2024-05-22,2024-06-01,249,249.0
PO-01841,SKU-062,2025-04-16,2025-05-07,2025-05-24,243,243.0
PO-01688,SKU-057,2024-11-20,2024-12-04,2024-12-05,302,302.0
PO-01174,SKU-040,2024-09-25,2024-10-09,2024-10-12,422,422.0
PO-00316,SKU-011,2025-02-12,2025-02-26,2025-02-27,389,389.0
PO-00605,SKU-021,2024-03-06,2024-03-20,2024-03-20,244,244.0
PO-02657,SKU-089,2025-01-29,2025-02-12,2025-02-16,468,468.0
PO-01793,SKU-061,21/02/2024,2024-03-10,2024-03-28,472,472.0
PO-01537,SKU-052,2025-02-19,2025-03-09,2025-03-20,579,579.0
PO-02668,SKU-089,2025-10-15,2025-10-29,2025-10-29,488,488.0
PO-02383,SKU-080,2025-06-18,2025-07-09,2025-07-30,456,456.0
PO-02023,SKU-068,23-Jul-2025,2025-08-13,2025-08-17,382,382.0
PO-00409,SKU-014,2025-05-14,2025-06-01,2025-06-02,340,340.0
PO-02559,SKU-086,2024-10-09,2024-10-27,2024-10-27,516,516.0
PO-00158,SKU-006,2024-08-14,2024-08-28,2024-08-28,419,419.0
PO-02509,SKU-084,2025-07-16,2025-08-03,2025-08-03,358,358.0
PO-01345,SKU-046,2024-03-13,2024-03-31,2024-04-14,566,566.0
PO-00495,SKU-017,2024-10-23,2024-11-06,2024-11-07,392,392.0
PO-00028,SKU-001,2025-11-12,2025-11-30,2025-12-02,435,435.0
PO-01753,SKU-059,2025-06-11,2025-07-02,2025-07-19,358,358.0
PO-00431,SKU-015,2024-10-23,2024-11-06,2024-11-09,519,519.0
PO-01643,SKU-055,10/12/2025,2025-12-31,,691,
PO-00104,SKU-004,2025-01-29,2025-02-16,2025-03-07,359,359.0
PO-02159,SKU-073,2024-09-25,2024-10-13,2024-10-15,408,408.0
PO-01263,SKU-043,2024-11-06,2024-11-27,2024-11-30,450,450.0
PO-00197,SKU-007,2025-03-19,2025-04-02,2025-04-02,335,335.0
PO-01047,SKU-035,2025-12-24,2026-01-11,,429,
PO-00786,SKU-027,2024-06-26,2024-07-17,2024-08-02,499,499.0
PO-01368,SKU-046,2025-09-24,2025-10-12,2025-10-12,561,561.0
PO-02386,SKU-080,2025-09-10,2025-10-01,2025-10-01,413,413.0
PO-00242,SKU-009,2024-03-06,2024-03-20,2024-03-20,342,342.0
PO-00188,SKU-007,17-Jul-2024,2024-07-31,2024-08-03,388,388.0
PO-01475,SKU-050,2025-01-01,2025-01-15,2025-01-15,455,455.0
PO-01051,SKU-036,2024-05-08,2024-05-22,2024-05-23,388,388.0
PO-00743,SKU-025,2025-07-30,2025-08-13,2025-08-15,413,413.0
PO-00967,SKU-033,2024-09-25,2024-10-16,2024-10-16,378,378.0
PO-00295,SKU-010,2025-08-20,2025-09-07,2025-09-10,594,594.0
PO-02408,SKU-081,02-05-2025,2025-02-19,2025-02-20,255,255.0
PO-02750,SKU-092,2025-06-18,2025-07-02,2025-07-03,466,466.0
PO-01795,SKU-061,04-10-2024,2024-04-28,2024-04-30,338,338.0
PO-00761,SKU-026,2024-09-11,2024-09-25,2024-09-26,486,458.0
PO-02099,SKU-071,24-Jul-2024,2024-08-11,2024-08-15,341,341.0
PO-01225,SKU-042,08/05/2024,2024-05-22,2024-05-23,379,379.0
PO-00978,SKU-033,2025-05-28,2025-06-18,2025-07-05,545,545.0
PO-02508,SKU-084,2025-06-18,2025-07-06,2025-07-06,497,497.0
PO-02211,SKU-075,2024-02-07,2024-02-21,2024-02-21,372,298.0
PO-01109,SKU-038,2024-03-27,2024-04-14,2024-04-29,557,557.0
PO-02114,SKU-071,2025-07-30,2025-08-17,2025-08-23,363,363.0
PO-01725,SKU-058,2025-06-18,2025-07-06,2025-07-09,525,525.0
PO-00300,SKU-011,2024-01-24,2024-02-07,2024-02-07,432,432.0
PO-02558,SKU-086,2024-09-18,2024-10-06,2024-10-11,402,402.0
PO-00517,SKU-018,10/04/2024,2024-04-24,2024-04-27,613,613.0
PO-00647,SKU-022,2025-01-22,2025-02-05,2025-02-05,282,282.0
PO-00222,SKU-008,2024-11-20,2024-12-08,2024-12-08,463,463.0
PO-00366,SKU-013,2024-06-19,2024-07-10,2024-07-18,545,545.0
PO-00469,SKU-016,2025-02-12,2025-03-05,2025-03-05,333,333.0
PO-01429,SKU-048,17/12/2025,2026-01-04,,347,
PO-00159,SKU-006,11-Sep-2024,2024-09-25,2024-09-25,464,464.0
PO-00054,SKU-002,2025-07-23,2025-08-10,2025-08-11,443,443.0
PO-01898,SKU-064,03-12-2025,2025-03-26,2025-03-26,274,274.0
PO-01922,SKU-065,2024-09-11,2024-10-02,2024-10-04,498,498.0
PO-02536,SKU-085,2025-04-30,2025-05-21,2025-06-06,287,287.0
PO-01408,SKU-048,2024-06-19,2024-07-07,2024-07-07,326,326.0
PO-02662,SKU-089,21-May-2025,2025-06-04,2025-06-05,350,288.0
PO-00764,SKU-026,2024-12-11,2024-12-25,2024-12-25,401,401.0
PO-02990,SKU-100,06-Aug-2025,2025-08-20,2025-08-24,355,355.0
PO-00463,SKU-016,2024-09-11,2024-10-02,2024-10-02,307,246.0
PO-02240,SKU-076,2024-02-07,2024-02-28,2024-03-01,283,283.0
PO-00213,SKU-008,04-17-2024,2024-05-05,2024-05-06,457,457.0
PO-01613,SKU-055,2024-01-10,2024-01-31,2024-01-31,593,593.0
PO-01490,SKU-051,2024-01-10,2024-01-31,2024-01-31,445,445.0
PO-02574,SKU-086,2025-10-22,2025-11-09,2025-11-12,296,296.0
PO-02652,SKU-089,2024-10-02,2024-10-16,2024-10-20,392,392.0
PO-01659,SKU-056,11/12/2024,2024-12-29,2024-12-29,413,413.0
PO-02101,SKU-071,11/09/2024,2024-09-29,2024-09-29,481,481.0
PO-02905,SKU-097,12-17-2025,2026-01-04,,433,
PO-00779,SKU-026,03-Dec-2025,2025-12-17,2025-12-17,512,512.0
PO-00389,SKU-013,2025-12-17,2026-01-07,,719,
PO-02066,SKU-070,2024-04-17,2024-05-01,2024-05-02,496,496.0
PO-01481,SKU-050,2025-06-04,2025-06-18,2025-06-18,373,373.0
PO-02807,SKU-094,30/04/2025,2025-05-14,2025-05-17,384,384.0
PO-02469,SKU-083,2024-12-25,2025-01-15,2025-01-15,367,367.0
PO-00400,SKU-014,2024-09-04,2024-09-22,2024-09-22,405,405.0
PO-00500,SKU-017,2025-02-12,2025-02-26,2025-02-26,456,456.0
PO-01129,SKU-038,2025-09-03,2025-09-21,2025-09-22,504,504.0
PO-01675,SKU-057,01-31-2024,2024-02-14,2024-02-14,543,543.0
PO-00326,SKU-011,2025-09-17,2025-10-01,2025-10-03,432,432.0
PO-02323,SKU-078,2025-10-01,2025-10-22,2025-10-22,249,249.0
PO-00090,SKU-004,14-Feb-2024,2024-03-03,2024-03-12,347,347.0
PO-01026,SKU-035,07-Aug-2024,2024-08-25,2024-08-26,304,304.0
PO-01110,SKU-038,2024-04-24,2024-05-12,2024-05-12,544,544.0
PO-01447,SKU-049,19/02/2025,2025-03-09,2025-03-21,377,377.0
PO-00166,SKU-006,02-26-2025,2025-03-12,2025-03-12,470,470.0
PO-01240,SKU-042,14-May-2025,2025-05-28,2025-05-28,300,269.0
PO-00244,SKU-009,2024-04-24,2024-05-08,2024-05-09,361,361.0
PO-01739,SKU-059,19/06/2024,2024-07-10,2024-07-18,403,403.0
PO-02374,SKU-080,2024-12-11,2025-01-01,2025-01-02,456,456.0
PO-01069,SKU-036,07-16-2025,2025-07-30,2025-07-31,313,313.0
PO-00598,SKU-020,10-01-2025,2025-10-19,2025-10-19,244,244.0
PO-02357,SKU-079,2025-11-26,2025-12-10,2025-12-13,397,397.0
PO-00985,SKU-033,2025-11-26,2025-12-17,2025-12-20,456,456.0
PO-00406,SKU-014,2025-02-12,2025-03-02,2025-03-25,319,319.0
PO-02533,SKU-085,2025-02-12,2025-03-05,2025-03-08,342,342.0
PO-00320,SKU-011,2025-05-21,2025-06-04,2025-06-04,478,478.0
PO-02519,SKU-085,28/02/2024,2024-03-20,2024-03-20,220,220.0
PO-02642,SKU-089,2024-01-31,2024-02-14,2024-02-16,406,406.0
PO-01112,SKU-038,19-Jun-2024,2024-07-07,2024-07-07,561,561.0
PO-01930,SKU-065,2025-04-23,2025-05-14,2025-05-19,445,445.0
PO-00490,SKU-017,07-03-2024,2024-07-17,2024-07-17,413,413.0
PO-02924,SKU-098,2025-03-05,2025-03-23,2025-04-03,388,388.0
PO-00388,SKU-013,10/12/2025,2025-12-31,,661,
PO-01829,SKU-062,2024-06-26,2024-07-17,2024-07-23,324,324.0
PO-02724,SKU-091,07-23-2025,2025-08-06,2025-08-10,341,341.0
PO-01231,SKU-042,2024-10-02,2024-10-16,2024-10-18,512,512.0
PO-01637,SKU-055,2025-08-06,2025-08-27,2025-08-28,548,548.0
PO-01879,SKU-063,11-19-2025,2025-12-03,2025-12-06,425,425.0
PO-02224,SKU-075,2024-12-18,2025-01-01,2025-01-04,538,538.0
PO-02986,SKU-100,2025-05-07,2025-05-21,2025-05-24,483,483.0
PO-00807,SKU-027,2025-12-17,2026-01-07,,358,
PO-00991,SKU-034,2024-04-03,2024-04-21,2024-04-21,495,495.0
PO-01611,SKU-054,2025-12-17,2025-12-31,,349,
PO-00279,SKU-010,2024-07-10,2024-07-28,2024-07-28,555,555.0
PO-00821,SKU-028,10-23-2024,2024-11-13,2024-11-14,344,344.0
PO-02849,SKU-096,02-07-2024,2024-02-21,2024-02-21,375,375.0
PO-02609,SKU-087,24-Dec-2025,2026-01-11,,735,
PO-02962,SKU-099,2025-10-08,2025-10-29,2025-10-29,261,261.0
PO-00398,SKU-014,2024-07-17,2024-08-04,2024-08-06,308,308.0
PO-02867, SKU-096 ,2025-05-21,2025-06-04,2025-06-05,411,411.0
PO-00862,SKU-029,2025-09-03,2025-09-17,2025-09-17,619,619.0
PO-01272,SKU-043,09/07/2025,2025-07-30,2025-07-30,576,464.0
PO-00813,SKU-028,10-Apr-2024,2024-05-01,2024-05-10,372,372.0
PO-01627,SKU-055,04/12/2024,2024-12-25,2024-12-25,585,585.0
PO-00667,SKU-023,2024-04-03,2024-04-24,2024-05-02,335,335.0
PO-01264,SKU-043,2024-12-11,2025-01-01,2025-01-03,379,379.0
PO-01755,SKU-059,06/08/2025,2025-08-27,2025-08-28,424,424.0
PO-01181,SKU-040,2025-03-12,2025-03-26,2025-03-27,339,339.0
PO-00635,SKU-022,2024-04-17,2024-05-01,2024-05-05,325,299.0
PO-00928,SKU-031,2025-12-10,2025-12-24,2025-12-24,324,324.0
PO-02315,SKU-078,2025-03-12,2025-04-02,2025-04-06,321,321.0
PO-00646,SKU-022,01-01-2025,2025-01-15,2025-01-15,452,452.0
PO-01506,SKU-051,2025-01-15,2025-02-05,2025-02-06,470,470.0
PO-02102,SKU-071,2024-10-09,2024-10-27,2024-10-27,356,356.0
PO-00284,SKU-010,2024-11-20,2024-12-08,2024-12-08,432,432.0
PO-02447,SKU-082,27/08/2025,2025-09-14,2025-09-14,389,389.0
PO-00711,SKU-024,2025-06-04,2025-06-22,2025-06-24,495,495.0
PO-01706,SKU-058,02-28-2024,2024-03-17,2024-03-27,390,363.0
PO-00427,SKU-015,2024-07-10,2024-07-24,2024-07-24,502,502.0
PO-02619,SKU-088,14-Aug-2024,2024-08-28,2024-08-31,533,384.0
PO-01393,SKU-047,2025-06-04,2025-06-18,2025-06-18,332,332.0
PO-02427,SKU-082,2024-04-17,2024-05-05,2024-05-06,487,487.0
PO-00540,SKU-018,08/10/2025,2025-10-22,2025-10-23,421,421.0
PO-01857,SKU-063,2024-05-01,2024-05-15,2024-05-16,460,460.0
PO-01468,SKU-050,03/07/2024,2024-07-17,2024-07-18,333,333.0
PO-02306,SKU-078,2024-07-24,2024-08-14,2024-08-14,390,390.0
PO-00096,SKU-004,2024-07-10,2024-07-28,2024-07-30,485,485.0
PO-01245,SKU-042,09-03-2025,2025-09-17,2025-09-19,340,242.0
PO-02698,SKU-090,12-Nov-2025,2025-11-26,2025-11-26,420,420.0
PO-02016,SKU-068,2025-01-15,2025-02-05,2025-02-05,482,482.0
PO-01598,SKU-054,05-Feb-2025,2025-02-19,2025-02-19,381,381.0
PO-01684,SKU-057,2024-08-28,2024-09-11,2024-09-11,380,380.0
PO-00531,SKU-018,2025-03-12,2025-03-26,2025-03-28,459,459.0
PO-01653,SKU-056,2024-07-17,2024-08-04,2024-08-05,397,397.0
PO-02700,SKU-091,2024-01-17,2024-01-31,2024-01-31,333,333.0
PO-02451,SKU-082,2025-11-19,2025-12-07,2025-12-09,493,493.0
PO-01323,SKU-045,2024-10-23,2024-11-06,2024-11-06,505,436.0
PO-01917,SKU-065,2024-05-01,2024-05-22,2024-05-29,466,466.0
PO-00433,SKU-015,12-18-2024,2025-01-01,2025-01-01,493,493.0
PO-00997,SKU-034,2024-08-21,2024-09-08,2024-09-09,543,543.0
PO-00971,SKU-033,2024-12-04,2024-12-25,2024-12-26,425,425.0
PO-00740,SKU-025,2025-05-14,2025-05-28,2025-05-28,526,526.0
PO-02725,SKU-091,2025-08-20,2025-09-03,2025-09-03,428,428.0
PO-00874,SKU-030,2024-06-19,2024-07-10,2024-07-31,503,503.0
PO-01979,SKU-067,2024-07-31,2024-08-18,2024-08-20,237,237.0
PO-01905,SKU-064,08-27-2025,2025-09-10,2025-09-12,272,272.0
PO-01070,SKU-036,2025-08-13,2025-08-27,2025-08-27,306,306.0
PO-01733,SKU-058,2025-12-24,2026-01-11,,430,
PO-02637,SKU-088,2025-10-01,2025-10-15,2025-10-15,442,442.0
PO-01797,SKU-061,2024-05-22,2024-06-09,2024-06-09,-432,432.0
PO-01494,SKU-051,24/04/2024,2024-05-15,2024-05-29,453,392.0
PO-01713,SKU-058,08-07-2024,2024-08-25,2024-08-25,397,397.0
PO-00561,SKU-019,2025-03-19,2025-04-06,2025-04-19,359,359.0
PO-00395,SKU-014,05-01-2024,2024-05-19,2024-05-19,435,435.0
PO-00675,SKU-023,13-Nov-2024,2024-12-04,2024-12-04,347,347.0
PO-02783,SKU-093,2025-08-20,2025-09-10,2025-09-10,422,422.0
PO-00142,SKU-005,2025-08-06,2025-08-20,2025-08-20,365,365.0
PO-00313,SKU-011,2024-11-27,2024-12-11,2024-12-12,374,374.0
PO-02968,SKU-100,2024-02-21,2024-03-06,2024-03-13,412,412.0
PO-00655,SKU-022,30-Jul-2025,2025-08-13,2025-08-13,322,322.0
PO-01998,SKU-067,2025-10-22,2025-11-09,2025-11-12,250,250.0
PO-02630,SKU-088,2025-05-07,2025-05-21,2025-05-25,505,505.0
PO-02973,SKU-100,2024-07-03,2024-07-17,2024-07-20,425,425.0
PO-01277,SKU-043,2025-11-19,2025-12-10,2025-12-11,368,368.0
PO-02201,SKU-074,16-Jul-2025,2025-08-06,2025-08-06,234,234.0
PO-00871,SKU-030,10-Apr-2024,2024-05-01,2024-05-17,380,380.0
PO-00296,SKU-010,2025-09-24,2025-10-12,2025-10-16,572,572.0
PO-01710,SKU-058,2024-06-12,2024-06-30,2024-06-30,506,506.0
PO-02914,SKU-098,03/07/2024,2024-07-21,2024-07-24,535,535.0
PO-00545,SKU-019,24-Jan-2024,2024-02-11,2024-02-20,409,409.0
PO-02434,SKU-082,16-Oct-2024,2024-11-03,2024-11-04,348,348.0
PO-01845,SKU-062,23/07/2025,2025-08-13,2025-08-16,281,281.0
PO-02311,SKU-078,2024-11-27,2024-12-18,2024-12-18,408,408.0
PO-02063,SKU-070,2024-02-14,2024-02-28,2024-02-28,313,253.0
PO-01929,SKU-065,2025-03-26,2025-04-16,2025-04-17,513,513.0
PO-00824,SKU-028,2025-01-08,2025-01-29,2025-01-29,399,399.0
PO-02310,SKU-078,2024-10-30,2024-11-20,2024-11-22,336,336.0
PO-02969,SKU-100,2024-03-13,2024-03-27,2024-03-27,517,517.0
PO-01125,SKU-038,2025-05-28,2025-06-15,2025-06-19,591,591.0
PO-02510,SKU-084,2025-08-06,2025-08-24,2025-08-24,457,457.0
PO-02273,SKU-077,2024-06-19,2024-07-03,2024-07-04,599,599.0
PO-02528,SKU-085,2024-10-16,2024-11-06,2024-11-08,390,390.0
PO-02312,SKU-078,12-25-2024,2025-01-15,2025-01-15,425,425.0
PO-02400,SKU-081,31-Jul-2024,2024-08-14,2024-08-15,365,365.0
PO-01210,SKU-041,2025-04-16,2025-05-07,2025-05-25,322,322.0
PO-01094,SKU-037,2025-02-19,2025-03-05,2025-03-05,303,303.0
PO-01799,SKU-061,10-Jul-2024,2024-07-28,2024-07-28,466,466.0
PO-01686,SKU-057,2024-10-09,2024-10-23,2024-10-27,375,375.0
PO-00552,SKU-019,2024-07-24,2024-08-11,2024-08-11,396,396.0
PO-01817,SKU-061,2025-09-03,2025-09-21,2025-09-23,415,415.0
PO-00178,SKU-006,2025-11-26,2025-12-10,2025-12-11,414,414.0
PO-00855,SKU-029,2025-03-12,2025-03-26,2025-03-30,395,395.0
PO-01495,SKU-051,2024-05-15,2024-06-05,2024-06-13,501,501.0
PO-02731,SKU-092,2024-01-24,2024-02-07,2024-02-07,425,425.0
PO-00071,SKU-003,02-Oct-2024,2024-10-16,2024-10-16,530,530.0
PO-01694,SKU-057,2025-04-09,2025-04-23,2025-04-27,388,388.0
PO-02322,SKU-078,2025-09-10,2025-10-01,2025-10-01,410,314.0
PO-02772,SKU-093,2024-11-13,2024-12-04,2024-12-04,498,498.0
PO-01023,SKU-035,2024-05-22,2024-06-09,2024-06-11,295,295.0
PO-01542,SKU-052,2025-06-25,2025-07-13,2025-07-13,455,455.0
PO-00603,SKU-021,2024-01-24,2024-02-07,2024-02-07,329,329.0
PO-02919,SKU-098,2024-11-06,2024-11-24,2024-11-25,540,540.0
PO-00285,SKU-010,2024-12-18,2025-01-05,2025-01-07,533,533.0
PO-00956,SKU-032,2025-12-24,2026-01-11,,457,
PO-00987,SKU-033,2025-12-24,2026-01-14,,536,
PO-02288,SKU-077,2025-05-21,2025-06-04,2025-06-04,552,552.0
PO-02682,SKU-090,2024-10-23,2024-11-06,2024-11-08,606,606.0
PO-01301,SKU-044,2025-05-07,2025-05-21,2025-05-21,459,459.0
PO-01423,SKU-048,2025-07-16,2025-08-03,2025-08-06,389,389.0
PO-00901,SKU-031,2024-02-21,2024-03-06,2024-03-08,356,356.0
PO-00334,SKU-012,2024-04-03,2024-04-17,2024-04-17,585,585.0
PO-00442,SKU-015,02-Jul-2025,2025-07-16,2025-07-16,543,409.0
PO-02127,SKU-072,2024-08-07,2024-08-28,2024-08-28,406,406.0
PO-02248,SKU-076,2024-08-14,2024-09-04,2024-09-09,338,338.0
PO-00521,SKU-018,2024-07-17,2024-07-31,2024-08-02,527,527.0
PO-01105,SKU-037,03/12/2025,2025-12-17,2025-12-17,268,268.0
PO-02792,SKU-094,2024-04-17,2024-05-01,2024-05-01,303,303.0
PO-01825,SKU-062,2024-03-13,2024-04-03,2024-04-05,227,227.0
PO-00066,SKU-003,29-May-2024,2024-06-12,2024-06-14,562,562.0
PO-01055,SKU-036,21/08/2024,2024-09-04,2024-09-04,270,270.0
PO-00652,SKU-022,2025-05-21,2025-06-04,2025-06-10,430,430.0
PO-01878,SKU-063,10-22-2025,2025-11-05,2025-11-05,479,479.0
PO-02154,SKU-073,2024-05-22,2024-06-09,2024-06-14,345,345.0
PO-00745,SKU-025,2025-09-10,2025-09-24,2025-09-25,491,491.0
PO-01526,SKU-052,2024-05-22,2024-06-09,2024-06-11,560,560.0
PO-02754,SKU-092,01/10/2025,2025-10-15,2025-10-18,352,352.0
PO-02245,SKU-076,2024-06-05,2024-06-26,2024-07-01,281,281.0
PO-00047,SKU-002,15-Jan-2025,2025-02-02,2025-02-20,461,461.0
PO-02818,SKU-095,2024-02-28,2024-03-13,2024-03-15,633,633.0
PO-00062,SKU-003,07-Feb-2024,2024-02-21,2024-02-21,418,418.0
PO-01034,SKU-035,26/02/2025,2025-03-16,2025-04-05,402,402.0
PO-01955,SKU-066,2024-12-25,2025-01-15,2025-01-15,226,226.0
PO-02473,SKU-083,2025-04-02,2025-04-23,2025-05-06,348,348.0
PO-02883,SKU-097,2024-05-29,2024-06-16,2024-06-16,326,326.0
PO-02857,SKU-096,18-Sep-2024,2024-10-02,2024-10-04,397,397.0
PO-01140,SKU-039,05-Jun-2024,2024-06-23,2024-06-24,456,456.0
PO-00203,SKU-007,2025-08-13,2025-08-27,2025-08-28,315,315.0
PO-02220,SKU-075,2024-09-11,2024-09-25,2024-09-25,527,527.0
PO-00809,SKU-028,2024-01-10,2024-01-31,2024-02-01,388,388.0
PO-02464,SKU-083,2024-09-04,2024-09-25,2024-09-25,303,303.0
PO-01776,SKU-060,2025-01-01,2025-01-19,2025-01-26,343,343.0
PO-02153,SKU-073,04-24-2024,2024-05-12,2024-05-12,444,444.0
PO-01970,SKU-066,2025-12-17,2026-01-07,,380,
PO-00876,SKU-030,2024-08-07,2024-08-28,2024-08-28,407,407.0
PO-01587,SKU-054,22/05/2024,2024-06-05,2024-06-05,292,292.0
PO-00029,SKU-001,10/12/2025,2025-12-28,,497,
PO-00773,SKU-026,16-Jul-2025,2025-07-30,2025-08-01,476,476.0
PO-00994,SKU-034,2024-06-19,2024-07-07,2024-07-07,427,403.0
PO-00127,SKU-005,07/08/2024,2024-08-21,2024-08-26,359,359.0
PO-01991,SKU-067,2025-05-28,2025-06-15,2025-06-15,286,286.0
PO-01885,SKU-064,2024-04-17,2024-05-01,2024-05-03,316,316.0
PO-01711,SKU-058,2024-07-03,2024-07-21,2024-07-21,321,321.0
PO-00417,SKU-014,2025-12-03,2025-12-21,,364,
PO-00200,SKU-007,28-May-2025,2025-06-11,2025-06-11,359,359.0
PO-02113,SKU-071,02/07/2025,2025-07-20,2025-07-20,413,413.0
PO-01218,SKU-041,2025-12-10,2025-12-31,,230,
PO-01550,SKU-053,24-Jan-2024,2024-02-14,2024-02-17,362,362.0
PO-01186,SKU-040,2025-07-09,2025-07-23,2025-07-23,496,496.0
PO-02287,SKU-077,2025-04-30,2025-05-14,2025-05-15,437,437.0
PO-02733,SKU-092,03-13-2024,2024-03-27,2024-03-27,435,435.0
PO-00240,SKU-009,2024-01-17,2024-01-31,2024-02-01,384,384.0
PO-01952,SKU-066,2024-10-16,2024-11-06,2024-11-08,275,275.0
PO-00858,SKU-029,2025-05-21,2025-06-04,2025-06-04,498,498.0
PO-01188,SKU-040,2025-08-27,2025-09-10,2025-09-10,452,452.0
PO-01465,SKU-050,2024-04-24,2024-05-08,2024-05-08,360,360.0
PO-01228,SKU-042,17-Jul-2024,2024-07-31,2024-07-31,387,387.0
PO-00260,SKU-009,2025-05-07,2025-05-21,2025-05-21,307,307.0
PO-01948,SKU-066,03/07/2024,2024-07-24,2024-07-27,253,253.0
PO-02808,SKU-094,2025-05-21,2025-06-04,2025-06-06,309,309.0
PO-01844,SKU-062,2025-06-25,2025-07-16,2025-08-08,236,236.0
PO-02055,SKU-069,2025-08-13,2025-09-03,2025-09-03,302,302.0
PO-01987,SKU-067,2025-02-12,2025-03-02,2025-03-19,329,329.0
PO-02963,SKU-099,2025-10-29,2025-11-19,2025-11-19,365,365.0
PO-01632,SKU-055,2025-04-02,2025-04-23,2025-05-10,663,663.0
PO-01607,SKU-054,2025-09-24,2025-10-08,2025-10-10,370,370.0
PO-00391,SKU-014,24-Jan-2024,2024-02-11,2024-02-22,248,248.0
PO-00548,SKU-019,24/04/2024,2024-05-12,2024-05-12,417,396.0
PO-00508,SKU-017,10-Sep-2025,2025-09-24,2025-09-24,418,418.0
PO-02848,SKU-096,17/01/2024,2024-01-31,2024-02-02,274,274.0
PO-00238,SKU-008,2025-12-17,2026-01-04,,603,
PO-00526,SKU-018,06-Nov-2024,2024-11-20,2024-11-20,510,510.0
PO-00467,SKU-016,12-18-2024,2025-01-08,2025-01-08,325,325.0
PO-02853,SKU-096,29-May-2024,2024-06-12,2024-06-14,354,318.0
PO-02029,SKU-068,2025-12-17,2026-01-07,,407,
PO-02587,SKU-087,2024-08-21,2024-09-08,2024-09-09,537,537.0
PO-00095,SKU-004,2024-06-19,2024-07-07,2024-07-09,464,464.0
PO-00648,SKU-022,2025-02-12,2025-02-26,2025-02-28,532,532.0
PO-02399,SKU-081,2024-07-10,2024-07-24,2024-07-24,247,247.0
PO-00925,SKU-031,2025-09-24,2025-10-08,2025-10-08,314,314.0
PO-01616,SKU-055,2024-03-27,2024-04-17,2024-04-21,410,410.0
PO-02651,SKU-089,2024-09-11,2024-09-25,2024-09-26,394,394.0
PO-00202,SKU-007,2025-07-16,2025-07-30,2025-07-31,367,367.0
PO-02565,SKU-086,05-Mar-2025,2025-03-23,2025-04-10,384,384.0
PO-00079,SKU-003,2025-04-30,2025-05-14,2025-05-16,476,476.0
PO-02204,SKU-074,2025-09-17,2025-10-08,2025-10-10,400,400.0
PO-01606,SKU-054,27-Aug-2025,2025-09-10,2025-09-11,325,325.0
PO-02538,SKU-085,2025-06-25,2025-07-16,2025-07-27,354,354.0
PO-02545,SKU-085,2025-12-10,2025-12-31,,335,
PO-01387,SKU-047,01-08-2025,2025-01-22,2025-01-26,293,293.0
PO-02790,SKU-094,2024-02-14,2024-02-28,2024-02-28,376,376.0
PO-00231,SKU-008,2025-07-23,2025-08-10,2025-08-10,540,540.0
PO-01851,SKU-062,12-17-2025,2026-01-07,,337,
PO-02097,SKU-071,2024-06-05,2024-06-23,2024-06-26,289,289.0
PO-00494,SKU-017,02/10/2024,2024-10-16,2024-10-21,420,344.0
PO-02628,SKU-088,2025-03-19,2025-04-02,2025-04-03,446,446.0
PO-01863,SKU-063,2024-09-25,2024-10-09,2024-10-12,467,467.0
PO-02194,SKU-074,2025-01-29,2025-02-19,2025-02-19,244,244.0
PO-01467,SKU-050,2024-06-05,2024-06-19,2024-06-21,368,368.0
PO-01068,SKU-036,2025-06-25,2025-07-09,2025-07-13,248,248.0
