Snapshot_Date,Product_ID,FG_Stock_On_Hand,FG_Weekly_Shipment
2024-08-14,SKU-034,659,150
2024-08-21,SKU-034,630,156
2024-08-28,SKU-034,655,111
2024-09-04,SKU-034,682,94
2024-09-11,SKU-034,673,141
2024-09-18,SKU-034,650,165
2024-09-25,SKU-034,595,195
2024-10-02,SKU-034,587,127
2024-10-09,SKU-034,598,132
2024-10-16,SKU-034,562,166
2024-10-23,SKU-034,569,134
2024-10-30,SKU-034,584,114
2024-11-06,SKU-034,622,103
2024-11-13,SKU-034,580,163
2024-11-20,SKU-034,607,116
2024-11-27,SKU-034,569,164
2024-12-04,SKU-034,583,131
2024-12-11,SKU-034,575,142
2024-12-18,SKU-034,554,142
2024-12-25,SKU-034,555,142
2025-01-01,SKU-034,544,149
2025-01-08,SKU-034,574,91
2025-01-15,SKU-034,596,121
2025-01-22,SKU-034,600,118
2025-01-29,SKU-034,594,135
2025-02-05,SKU-034,592,137
2025-02-12,SKU-034,590,137
2025-02-19,SKU-034,629,82
2025-02-26,SKU-034,651,116
2025-03-05,SKU-034,661,116
2025-03-12,SKU-034,705,78
2025-03-19,SKU-034,707,130
2025-03-26,SKU-034,684,168
2025-04-02,SKU-034,564,120
2025-04-09,SKU-034,478,87
2025-04-16,SKU-034,509,93
2025-04-23,SKU-034,539,109
2025-04-30,SKU-034,532,133
2025-05-07,SKU-034,508,161
2025-05-14,SKU-034,496,139
2025-05-21,SKU-034,463,165
2025-05-28,SKU-034,479,117
2025-06-04,SKU-034,492,110
2025-06-11,SKU-034,484,142
2025-06-18,SKU-034,417,194
2025-06-25,SKU-034,432,121
2025-07-02,SKU-034,491,81
2025-07-09,SKU-034,508,127
2025-07-16,SKU-034,521,108
2025-07-23,SKU-034,553,111
2025-07-30,SKU-034,582,102
2025-08-06,SKU-034,588,121
2025-08-13,SKU-034,606,127
2025-08-20,SKU-034,583,145
2025-08-27,SKU-034,587,128
2025-09-03,SKU-034,603,127
2025-09-10,SKU-034,534,202
2025-09-17,SKU-034,540,139
2025-09-24,SKU-034,554,119
2025-10-01,SKU-034,546,131
2025-10-08,SKU-034,532,143
2025-10-15,SKU-034,522,137
2025-10-22,SKU-034,497,146
2025-10-29,SKU-034,486,154
2025-11-05,SKU-034,505,106
2025-11-12,SKU-034,488,147
2025-11-19,SKU-034,497,119
2025-12-03,SKU-034,425,204
2025-12-10,SKU-034,445,115
2025-12-17,SKU-034,409,166
2025-12-24,SKU-034,394,156
2024-01-03,SKU-035,491,124
2024-01-10,SKU-035,471,126
2024-01-17,SKU-035,495,68
2024-01-24,SKU-035,469,119
2024-01-31,SKU-035,475,104
2024-02-07,SKU-035,506,74
2024-02-14,SKU-035,533,80
2024-02-21,SKU-035,439,94
2024-02-28,SKU-035,401,143
2024-03-06,SKU-035,394,102
2024-03-13,SKU-035,292,102
2024-03-20,SKU-035,166,126
2024-03-27,SKU-035,173,85
2024-04-03,SKU-035,178,92
2024-04-10,SKU-035,194,79
2024-04-17,SKU-035,182,113
2024-04-24,SKU-035,189,85
2024-05-01,SKU-035,182,106
2024-05-08,SKU-035,224,59
2024-05-15,SKU-035,244,74
2024-05-22,SKU-035,231,112
2024-05-29,SKU-035,212,119
2024-06-05,SKU-035,214,92
2024-06-12,SKU-035,189,115
2024-06-19,SKU-035,231,63
2024-06-26,SKU-035,252,89
2024-07-03,SKU-035,233,117
2024-07-10,SKU-035,196,133
2024-07-17,SKU-035,201,105
2024-07-24,SKU-035,214,97
2024-07-31,SKU-035,230,86
2024-08-07,SKU-035,246,93
2024-08-14,SKU-035,231,114
2024-08-21,SKU-035,256,79
2024-08-28,SKU-035,247,103
2024-09-04,SKU-035,225,123
2024-09-11,SKU-035,228,94
2024-09-18,SKU-035,236,90
2024-09-25,SKU-035,230,99
2024-10-02,SKU-035,225,97
2024-10-09,SKU-035,249,79
2024-10-16,SKU-035,235,117
2024-10-23,SKU-035,208,122
2024-10-30,SKU-035,221,78
2024-11-06,SKU-035,172,150
2024-11-13,SKU-035,188,83
2024-11-20,SKU-035,198,94
2024-11-27,SKU-035,251,41
2024-12-04,SKU-035,229,120
2024-12-11,SKU-035,251,80
2024-12-18,SKU-035,250,99
2024-12-25,SKU-035,227,117
2025-01-01,SKU-035,216,118
2025-01-08,SKU-035,204,108
2025-01-15,SKU-035,232,70
2025-01-22,SKU-035,212,130
2025-01-29,SKU-035,231,89
2025-02-05,SKU-035,248,83
2025-02-12,SKU-035,143,106
2025-02-19,SKU-035,135,118
2025-02-26,SKU-035,125,118
2025-03-05,SKU-035,119,116
2025-03-12,SKU-035,142,77
2025-03-19,SKU-035,187,63
2025-03-26,SKU-035,90,97
2025-04-02,SKU-035,0,102
2025-04-09,SKU-035,0,96
2025-04-16,SKU-035,0,104
2025-04-23,SKU-035,2,108
2025-04-30,SKU-035,20,73
2025-05-07,SKU-035,33,97
2025-05-14,SKU-035,39,100
2025-05-21,SKU-035,87,61
2025-05-28,SKU-035,93,93
2025-06-04,SKU-035,82,112
2025-06-11,SKU-035,86,89
2025-06-18,SKU-035,64,116
2025-06-25,SKU-035,43,120
2025-07-02,SKU-035,61,89
2025-07-09,SKU-035,44,114
2025-07-16,SKU-035,72,74
2025-07-23,SKU-035,60,108
2025-07-30,SKU-035,61,108
2025-08-06,SKU-035,72,93
2025-08-13,SKU-035,75,106
2025-08-20,SKU-035,77,97
2025-08-27,SKU-035,104,73
2025-09-03,SKU-035,92,117
2025-09-10,SKU-035,81,107
2025-09-17,SKU-035,66,126
2025-09-24,SKU-035,87,71
2025-10-01,SKU-035,100,89
2025-10-08,SKU-035,99,109
2025-10-15,SKU-035,70,132
2025-10-22,SKU-035,87,84
2025-10-29,SKU-035,83,104
2025-11-05,SKU-035,86,100
2025-11-12,SKU-035,69,124
2025-11-19,SKU-035,66,97
2025-11-26,SKU-035,32,142
2025-12-03,SKU-035,37,88
2025-12-10,SKU-035,34,98
2025-12-17,SKU-035,37,106
2025-12-24,SKU-035,39,99
2024-01-03,SKU-036,449,83
2024-01-10,SKU-036,436,99
2024-01-17,SKU-036,452,83
2024-01-24,SKU-036,442,105
2024-01-31,SKU-036,433,109
2024-02-07,SKU-036,473,60
2024-02-14,SKU-036,478,92
2024-02-21,SKU-036,467,108
2024-02-28,SKU-036,457,97
2024-03-06,SKU-036,455,97
2024-03-13,SKU-036,467,79
2024-03-20,SKU-036,471,89
2024-03-27,SKU-036,465,97
2024-04-03,SKU-036,417,135
2024-04-10,SKU-036,405,100
2024-04-17,SKU-036,391,102
2024-04-24,SKU-036,410,82
2024-05-01,SKU-036,399,107
2024-05-08,SKU-036,415,78
2024-05-15,SKU-036,430,80
2024-05-22,SKU-036,427,102
2024-05-29,SKU-036,401,112
2024-06-05,SKU-036,381,120
2024-06-12,SKU-036,399,83
2024-06-19,SKU-036,370,123
2024-06-26,SKU-036,378,83
2024-07-03,SKU-036,382,97
2024-07-10,SKU-036,342,135
2024-07-17,SKU-036,353,88
2024-07-24,SKU-036,314,130
2024-07-31,SKU-036,295,108
2024-08-07,SKU-036,320,75
2024-08-14,SKU-036,327,80
2024-08-21,SKU-036,322,92
2024-08-28,SKU-036,333,75
2024-09-04,SKU-036,326,104
2024-09-11,SKU-036,312,114
2024-09-18,SKU-036,325,85
2024-09-25,SKU-036,321,89
2024-10-02,SKU-036,302,113
2024-10-09,SKU-036,305,82
2024-10-16,SKU-036,298,94
2024-10-23,SKU-036,292,103
2024-10-30,SKU-036,292,98
2024-11-06,SKU-036,273,118
2024-11-20,SKU-036,289,84
2024-11-27,SKU-036,319,61
2024-12-04,SKU-036,317,88
2024-12-11,SKU-036,334,85
2024-12-18,SKU-036,358,67
2024-12-25,SKU-036,326,120
2025-01-01,SKU-036,312,107
2025-01-08,SKU-036,307,100
2025-01-15,SKU-036,306,88
2025-01-22,SKU-036,320,81
2025-01-29,SKU-036,310,95
2025-02-05,SKU-036,284,116
2025-02-12,SKU-036,297,88
2025-02-19,SKU-036,312,80
2025-02-26,SKU-036,289,111
2025-03-05,SKU-036,295,87
2025-03-12,SKU-036,301,92
2025-03-19,SKU-036,306,86
2025-03-26,SKU-036,311,98
2025-04-02,SKU-036,304,94
2025-04-09,SKU-036,292,104
2025-04-16,SKU-036,322,61
2025-04-23,SKU-036,307,101
2025-04-30,SKU-036,319,91
2025-05-07,SKU-036,311,94
2025-05-14,SKU-036,308,102
2025-05-21,SKU-036,324,82
2025-05-28,SKU-036,313,106
2025-06-04,SKU-036,271,129
2025-06-11,SKU-036,280,81
2025-06-18,SKU-036,254,121
2025-06-25,SKU-036,251,96
2025-07-02,SKU-036,255,90
2025-07-09,SKU-036,232,113
2025-07-16,SKU-036,231,87
2025-07-23,SKU-036,189,142
2025-07-30,SKU-036,177,105
2025-08-06,SKU-036,207,67
2025-08-13,SKU-036,221,79
2025-08-20,SKU-036,203,105
2025-08-27,SKU-036,205,91
2025-09-03,SKU-036,226,66
2025-09-10,SKU-036,211,107
2025-09-17,SKU-036,228,79
2025-09-24,SKU-036,215,116
2025-10-01,SKU-036,202,98
2025-10-08,SKU-036,193,112
2025-10-15,SKU-036,227,69
2025-10-22,SKU-036,192,122
2025-10-29,SKU-036,219,73
2025-11-05,SKU-036,244,72
2025-11-12,SKU-036,258,82
2025-11-19,SKU-036,268,79
2025-11-26,SKU-036,261,98
2025-12-03,SKU-036,302,52
2025-12-10,SKU-036,299,98
2025-12-17,SKU-036,318,73
2025-12-24,SKU-036,326,91
2024-01-03,SKU-037,575,71
2024-01-17,SKU-037,537,136
2024-01-24,SKU-037,513,108
2024-01-31,SKU-037,513,87
2024-02-07,SKU-037,522,80
2024-02-14,SKU-037,510,108
2024-02-21,SKU-037,486,122
2024-02-28,SKU-037,492,86
2024-03-06,SKU-037,487,97
2024-03-13,SKU-037,476,101
2024-03-20,SKU-037,496,72
2024-03-27,SKU-037,487,108
2024-04-03,SKU-037,481,99
2024-04-10,SKU-037,447,118
2024-04-17,SKU-037,444,102
2024-04-24,SKU-037,428,103
2024-05-01,SKU-037,427,92
2024-05-08,SKU-037,390,136
2024-05-15,SKU-037,415,71
2024-05-22,SKU-037,431,82
2024-05-29,SKU-037,427,105
2024-06-05,SKU-037,419,97
2024-06-12,SKU-037,391,119
2024-06-19,SKU-037,398,91
2024-06-26,SKU-037,405,87
2024-07-03,SKU-037,395,103
2024-07-10,SKU-037,392,96
2024-07-17,SKU-037,389,87
2024-07-24,SKU-037,380,98
2024-07-31,SKU-037,384,90
2024-08-07,SKU-037,323,151
2024-08-14,SKU-037,324,88
2024-08-21,SKU-037,318,90
2024-08-28,SKU-037,354,58
2024-09-04,SKU-037,359,81
2024-09-11,SKU-037,334,120
2024-09-18,SKU-037,352,79
2024-09-25,SKU-037,352,95
2024-10-02,SKU-037,374,80
2024-10-09,SKU-037,378,88
2024-10-16,SKU-037,375,87
2024-10-23,SKU-037,360,103
2024-10-30,SKU-037,365,81
2024-11-06,SKU-037,378,84
2024-11-13,SKU-037,381,96
2024-11-20,SKU-037,406,69
2024-11-27,SKU-037,387,104
2024-12-04,SKU-037,398,84
2024-12-11,SKU-037,396,94
2024-12-18,SKU-037,394,86
2024-12-25,SKU-037,408,78
2025-01-01,SKU-037,435,67
2025-01-08,SKU-037,410,114
2025-01-15,SKU-037,406,90
2025-01-22,SKU-037,379,115
2025-01-29,SKU-037,401,70
2025-02-05,SKU-037,395,104
2025-02-12,SKU-037,385,105
2025-02-19,SKU-037,402,85
2025-02-26,SKU-037,402,88
2025-03-05,SKU-037,438,59
2025-03-12,SKU-037,421,116
2025-03-19,SKU-037,431,78
2025-03-26,SKU-037,417,102
2025-04-02,SKU-037,406,100
2025-04-09,SKU-037,409,92
2025-04-16,SKU-037,403,107
2025-04-30,SKU-037,391,99
2025-05-07,SKU-037,397,88
2025-05-14,SKU-037,389,102
2025-05-21,SKU-037,381,100
2025-05-28,SKU-037,399,81
2025-06-04,SKU-037,424,67
2025-06-11,SKU-037,414,99
2025-06-18,SKU-037,420,86
2025-06-25,SKU-037,424,84
2025-07-02,SKU-037,411,106
2025-07-09,SKU-037,424,83
2025-07-16,SKU-037,416,104
2025-07-23,SKU-037,403,106
2025-07-30,SKU-037,402,87
2025-08-06,SKU-037,416,79
2025-08-13,SKU-037,433,84
2025-08-20,SKU-037,394,127
2025-08-27,SKU-037,428,62
2025-09-03,SKU-037,436,90
2025-09-10,SKU-037,442,95
2025-09-17,SKU-037,480,59
2025-09-24,SKU-037,469,95
2025-10-01,SKU-037,494,62
2025-10-08,SKU-037,494,98
2025-10-15,SKU-037,498,94
2025-10-22,SKU-037,485,112
2025-10-29,SKU-037,516,60
2025-11-05,SKU-037,525,87
2025-11-12,SKU-037,554,70
2025-11-19,SKU-037,561,81
2025-11-26,SKU-037,564,86
2025-12-03,SKU-037,527,125
2025-12-10,SKU-037,516,99
2025-12-17,SKU-037,511,92
2025-12-24,SKU-037,497,103
2024-01-03,SKU-038,1035,110
2024-01-10,SKU-038,970,197
2024-01-17,SKU-038,955,148
2024-01-24,SKU-038,924,157
2024-01-31,SKU-038,927,146
2024-02-07,SKU-038,960,110
2024-02-14,SKU-038,914,174
2024-02-21,SKU-038,942,118
2024-02-28,SKU-038,1008,85
2024-03-06,SKU-038,980,163
2024-03-13,SKU-038,963,151
2024-03-20,SKU-038,954,136
2024-03-27,SKU-038,953,146
2024-04-03,SKU-038,951,152
2024-04-10,SKU-038,1036,52
2024-04-17,SKU-038,1032,154
2024-04-24,SKU-038,1052,121
2024-05-01,SKU-038,1036,156
2024-05-08,SKU-038,1014,152
2024-05-15,SKU-038,1070,88
2024-05-22,SKU-038,1121,89
2024-05-29,SKU-038,1113,148
2024-06-05,SKU-038,1148,94
2024-06-12,SKU-038,1162,129
2024-06-19,SKU-038,1146,165
2024-06-26,SKU-038,1161,131
2024-07-03,SKU-038,1141,168
2024-07-10,SKU-038,1136,152
2024-07-17,SKU-038,1085,180
2024-07-24,SKU-038,1034,182
2024-07-31,SKU-038,1065,102
2024-08-07,SKU-038,1079,124
2024-08-14,SKU-038,1097,122
2024-08-21,SKU-038,1107,136
2024-08-28,SKU-038,1105,130
2024-09-04,SKU-038,1112,135
2024-09-11,SKU-038,1089,156
2024-09-18,SKU-038,1128,108
2024-09-25,SKU-038,1135,123
2024-10-02,SKU-038,1131,139
2024-10-09,SKU-038,1163,111
2024-10-16,SKU-038,1161,154
2024-10-23,SKU-038,1200,109
2024-10-30,SKU-038,1220,107
2024-11-06,SKU-038,1203,168
2024-11-13,SKU-038,1208,132
2024-11-20,SKU-038,1201,150
2024-11-27,SKU-038,1131,215
2024-12-04,SKU-038,1150,133
2024-12-11,SKU-038,1148,135
2024-12-18,SKU-038,1133,153
2024-12-25,SKU-038,1081,177
2025-01-01,SKU-038,1042,192
2025-01-08,SKU-038,1034,143
2025-01-15,SKU-038,1065,121
2025-01-22,SKU-038,1079,133
2025-01-29,SKU-038,1106,107
2025-02-05,SKU-038,1019,87
2025-02-12,SKU-038,1037,120
2025-02-19,SKU-038,1074,98
2025-02-26,SKU-038,1161,61
2025-03-05,SKU-038,996,165
2025-03-12,SKU-038,888,108
2025-03-19,SKU-038,891,130
2025-03-26,SKU-038,898,120
2025-04-02,SKU-038,909,137
2025-04-09,SKU-038,924,137
2025-04-16,SKU-038,908,151
2025-04-23,SKU-038,893,153
2025-04-30,SKU-038,930,115
2025-05-07,SKU-038,903,160
2025-05-14,SKU-038,905,125
2025-05-21,SKU-038,862,181
2025-05-28,SKU-038,866,130
2025-06-04,SKU-038,901,110
2025-06-11,SKU-038,912,137
2025-06-18,SKU-038,920,136
2025-06-25,SKU-038,935,128
2025-07-02,SKU-038,865,195
2025-07-09,SKU-038,873,124
2025-07-16,SKU-038,894,107
2025-07-23,SKU-038,853,174
2025-07-30,SKU-038,895,104
2025-08-06,SKU-038,898,126
2025-08-13,SKU-038,872,168
2025-08-20,SKU-038,831,178
2025-08-27,SKU-038,853,130
2025-09-03,SKU-038,800,183
2025-09-10,SKU-038,739,191
2025-09-17,SKU-038,712,169
2025-09-24,SKU-038,675,165
2025-10-01,SKU-038,651,160
2025-10-08,SKU-038,610,178
2025-10-15,SKU-038,592,159
2025-10-22,SKU-038,562,157
2025-10-29,SKU-038,533,156
2025-11-05,SKU-038,497,168
2025-11-12,SKU-038,430,196
2025-11-19,SKU-038,421,147
2025-11-26,SKU-038,429,125
2025-12-03,SKU-038,449,123
2025-12-10,SKU-038,439,140
2025-12-17,SKU-038,445,147
2025-12-24,SKU-038,479,92
2024-01-03,SKU-039,1044,142
2024-01-10,SKU-039,1022,170
2024-01-17,SKU-039,1006,164
2024-01-24,SKU-039,1002,175
2024-01-31,SKU-039,981,184
2024-02-07,SKU-039,1007,128
2024-02-14,SKU-039,1014,147
2024-02-21,SKU-039,1002,179
2024-02-28,SKU-039,835,167
2024-03-06,SKU-039,677,158
2024-03-13,SKU-039,720,121
2024-03-20,SKU-039,722,145
2024-03-27,SKU-039,682,182
2024-04-03,SKU-039,720,134
2024-04-10,SKU-039,732,136
2024-04-17,SKU-039,770,122
2024-04-24,SKU-039,617,153
2024-05-01,SKU-039,628,150
2024-05-08,SKU-039,620,152
2024-05-15,SKU-039,645,146
2024-05-22,SKU-039,596,202
2024-05-29,SKU-039,598,146
2024-06-05,SKU-039,602,156
2024-06-12,SKU-039,549,197
2024-06-19,SKU-039,522,186
2024-06-26,SKU-039,531,133
2024-07-03,SKU-039,542,141
2024-07-10,SKU-039,569,133
2024-07-17,SKU-039,557,173
2024-07-24,SKU-039,542,181
2024-07-31,SKU-039,507,177
2024-08-07,SKU-039,566,98
2024-08-14,SKU-039,534,185
2024-08-21,SKU-039,566,139
2024-08-28,SKU-039,557,177
2024-09-04,SKU-039,560,139
2024-09-11,SKU-039,550,157
2024-09-18,SKU-039,561,135
2024-09-25,SKU-039,523,194
2024-10-02,SKU-039,482,185
2024-10-09,SKU-039,476,169
2024-10-16,SKU-039,484,143
2024-10-23,SKU-039,530,126
2024-10-30,SKU-039,559,127
2024-11-06,SKU-039,559,172
2024-11-13,SKU-039,548,166
2024-11-20,SKU-039,583,134
2024-11-27,SKU-039,588,144
2024-12-04,SKU-039,622,123
2024-12-11,SKU-039,643,134
2024-12-18,SKU-039,633,156
2024-12-25,SKU-039,586,212
2025-01-01,SKU-039,599,145
2025-01-08,SKU-039,591,178
2025-01-15,SKU-039,656,96
2025-01-22,SKU-039,600,199
2025-01-29,SKU-039,475,125
2025-02-05,SKU-039,521,100
2025-02-12,SKU-039,518,159
2025-02-19,SKU-039,485,177
2025-02-26,SKU-039,577,78
2025-03-05,SKU-039,564,169
2025-03-12,SKU-039,561,162
2025-03-19,SKU-039,573,143
2025-03-26,SKU-039,603,115
2025-04-02,SKU-039,619,148
2025-04-09,SKU-039,622,145
2025-04-16,SKU-039,460,161
2025-04-23,SKU-039,421,189
2025-04-30,SKU-039,416,172
2025-05-07,SKU-039,470,105
2025-05-14,SKU-039,441,191
2025-05-21,SKU-039,436,153
2025-05-28,SKU-039,462,146
2025-06-04,SKU-039,454,154
2025-06-11,SKU-039,479,145
2025-06-18,SKU-039,517,111
2025-06-25,SKU-039,527,141
2025-07-02,SKU-039,435,242
2025-07-09,SKU-039,427,179
2025-07-16,SKU-039,400,172
2025-07-23,SKU-039,327,217
2025-07-30,SKU-039,305,173
2025-08-06,SKU-039,330,117
2025-08-13,SKU-039,310,176
2025-08-20,SKU-039,312,159
2025-08-27,SKU-039,299,163
2025-09-03,SKU-039,280,161
2025-09-10,SKU-039,277,164
2025-09-17,SKU-039,246,187
2025-09-24,SKU-039,211,205
2025-10-01,SKU-039,184,193
2025-10-08,SKU-039,163,166
2025-10-15,SKU-039,173,158
2025-10-22,SKU-039,234,105
2025-10-29,SKU-039,228,170
2025-11-05,SKU-039,262,124
2025-11-12,SKU-039,229,193
2025-11-19,SKU-039,230,147
2025-11-26,SKU-039,222,173
2025-12-03,SKU-039,167,208
2025-12-10,SKU-039,164,156
2025-12-17,SKU-039,168,166
2025-12-24,SKU-039,199,135
2024-01-03,SKU-040,569,132
2024-01-10,SKU-040,585,96
2024-01-17,SKU-040,568,126
2024-01-24,SKU-040,559,124
2024-01-31,SKU-040,561,111
2024-02-07,SKU-040,565,106
2024-02-14,SKU-040,581,98
2024-02-21,SKU-040,586,107
2024-02-28,SKU-040,567,128
2024-03-06,SKU-040,589,96
2024-03-13,SKU-040,601,115
2024-03-20,SKU-040,617,104
2024-03-27,SKU-040,598,139
2024-04-03,SKU-040,578,136
2024-04-10,SKU-040,571,126
2024-04-17,SKU-040,561,116
2024-04-24,SKU-040,548,135
2024-05-08,SKU-040,589,113
2024-05-15,SKU-040,592,107
2024-05-22,SKU-040,613,93
2024-05-29,SKU-040,639,91
2024-06-05,SKU-040,644,112
2024-06-12,SKU-040,625,135
2024-06-19,SKU-040,633,106
2024-06-26,SKU-040,636,112
2024-07-03,SKU-040,661,95
2024-07-10,SKU-040,651,128
2024-07-17,SKU-040,648,124
2024-07-24,SKU-040,612,141
2024-07-31,SKU-040,620,113
2024-08-07,SKU-040,593,151
2024-08-14,SKU-040,565,133
2024-08-21,SKU-040,538,140
2024-08-28,SKU-040,553,106
2024-09-04,SKU-040,574,100
2024-09-11,SKU-040,581,107
2024-09-18,SKU-040,592,112
2024-09-25,SKU-040,593,121
2024-10-02,SKU-040,577,125
2024-10-09,SKU-040,519,164
2024-10-16,SKU-040,575,70
2024-10-23,SKU-040,550,140
2024-10-30,SKU-040,575,79
2024-11-06,SKU-040,568,120
2024-11-13,SKU-040,596,87
2024-11-20,SKU-040,603,106
2024-11-27,SKU-040,613,111
2024-12-04,SKU-040,620,104
2024-12-11,SKU-040,600,143
2024-12-18,SKU-040,584,134
2024-12-25,SKU-040,588,117
2025-01-01,SKU-040,599,112
2025-01-08,SKU-040,587,118
2025-01-15,SKU-040,547,147
2025-01-22,SKU-040,594,73
2025-01-29,SKU-040,596,106
2025-02-05,SKU-040,611,90
2025-02-12,SKU-040,613,113
2025-02-19,SKU-040,615,121
2025-02-26,SKU-040,623,117
2025-03-05,SKU-040,589,150
2025-03-12,SKU-040,561,136
2025-03-19,SKU-040,513,162
2025-03-26,SKU-040,544,76
2025-04-02,SKU-040,552,106
2025-04-09,SKU-040,527,140
2025-04-16,SKU-040,527,105
2025-04-23,SKU-040,512,129
2025-04-30,SKU-040,535,101
2025-05-07,SKU-040,522,126
2025-05-14,SKU-040,532,101
2025-05-21,SKU-040,531,115
2025-05-28,SKU-040,508,137
2025-06-04,SKU-040,527,97
2025-06-11,SKU-040,555,99
2025-06-18,SKU-040,492,168
2025-06-25,SKU-040,494,111
2025-07-02,SKU-040,442,168
2025-07-09,SKU-040,473,94
2025-07-16,SKU-040,498,99
2025-07-23,SKU-040,486,121
2025-07-30,SKU-040,451,140
2025-08-06,SKU-040,455,113
2025-08-13,SKU-040,454,111
2025-08-20,SKU-040,468,105
2025-08-27,SKU-040,472,115
2025-09-03,SKU-040,436,155
2025-09-10,SKU-040,451,99
2025-09-17,SKU-040,474,91
2025-09-24,SKU-040,489,100
2025-10-01,SKU-040,465,139
2025-10-08,SKU-040,457,123
2025-10-15,SKU-040,499,83
2025-10-22,SKU-040,506,117
2025-10-29,SKU-040,454,173
2025-11-05,SKU-040,466,103
2025-11-12,SKU-040,480,99
2025-11-19,SKU-040,455,139
2025-11-26,SKU-040,460,121
2025-12-03,SKU-040,418,161
2025-12-10,SKU-040,411,134
2025-12-17,SKU-040,408,110
2025-12-24,SKU-040,420,97
2024-01-03,SKU-041,430,104
2024-01-10,SKU-041,425,90
2024-01-17,SKU-041,412,102
2024-01-24,SKU-041,443,62
2024-01-31,SKU-041,452,77
2024-02-07,SKU-041,471,74
2024-02-14,SKU-041,478,76
2024-02-21,SKU-041,449,111
2024-02-28,SKU-041,458,82
2024-03-06,SKU-041,472,71
2024-03-13,SKU-041,502,60
2024-03-20,SKU-041,524,60
2024-03-27,SKU-041,528,82
2024-04-03,SKU-041,528,86
2024-04-10,SKU-041,524,97
2024-04-17,SKU-041,526,88
2024-04-24,SKU-041,558,54
2024-05-01,SKU-041,563,87
2024-05-08,SKU-041,564,90
2024-05-15,SKU-041,564,78
2024-05-22,SKU-041,457,107
2024-05-29,SKU-041,466,68
2024-06-05,SKU-041,449,110
2024-06-12,SKU-041,426,113
2024-06-19,SKU-041,476,44
2024-06-26,SKU-041,504,62
2024-07-03,SKU-041,519,72
2024-07-10,SKU-041,508,102
2024-07-17,SKU-041,528,59
2024-07-24,SKU-041,434,93
2024-07-31,SKU-041,386,128
2024-08-07,SKU-041,383,81
2024-08-14,SKU-041,376,87
2024-08-21,SKU-041,405,60
2024-08-28,SKU-041,402,93
2024-09-04,SKU-041,402,85
2024-09-11,SKU-041,373,112
2024-09-18,SKU-041,401,62
2024-09-25,SKU-041,412,67
2024-10-09,SKU-041,422,84
2024-10-16,SKU-041,446,67
2024-10-23,SKU-041,456,75
2024-10-30,SKU-041,448,89
2024-11-06,SKU-041,464,72
2024-11-13,SKU-041,463,85
2024-11-20,SKU-041,473,77
2024-11-27,SKU-041,454,105
2024-12-04,SKU-041,480,64
2024-12-11,SKU-041,476,83
2024-12-18,SKU-041,467,101
2024-12-25,SKU-041,489,71
2025-01-01,SKU-041,514,60
2025-01-08,SKU-041,502,96
2025-01-15,SKU-041,526,65
2025-01-22,SKU-041,510,105
2025-01-29,SKU-041,508,87
2025-02-05,SKU-041,514,77
2025-02-12,SKU-041,506,98
2025-02-19,SKU-041,507,83
2025-02-26,SKU-041,515,70
2025-03-05,SKU-041,511,91
2025-03-12,SKU-041,524,80
2025-03-19,SKU-041,519,97
2025-03-26,SKU-041,594,18
2025-04-02,SKU-041,616,61
2025-04-09,SKU-041,628,80
2025-04-16,SKU-041,629,88
2025-04-23,SKU-041,623,88
2025-04-30,SKU-041,649,56
2025-05-07,SKU-041,675,64
2025-05-14,SKU-041,696,58
2025-05-21,SKU-041,597,99
2025-06-04,SKU-041,605,75
2025-06-11,SKU-041,612,84
2025-06-18,SKU-041,631,65
2025-06-25,SKU-041,607,106
2025-07-02,SKU-041,602,96
2025-07-09,SKU-041,598,92
2025-07-16,SKU-041,608,68
2025-07-23,SKU-041,512,96
2025-07-30,SKU-041,500,98
2025-08-06,SKU-041,505,77
2025-08-13,SKU-041,509,85
2025-08-20,SKU-041,516,79
2025-08-27,SKU-041,496,101
2025-09-03,SKU-041,505,76
2025-09-10,SKU-041,519,67
2025-09-17,SKU-041,526,76
2025-09-24,SKU-041,540,72
2025-10-01,SKU-041,533,88
2025-10-08,SKU-041,512,112
2025-10-15,SKU-041,529,65
2025-10-22,SKU-041,552,66
2025-10-29,SKU-041,568,75
2025-11-05,SKU-041,577,72
2025-11-12,SKU-041,569,94
2025-11-19,SKU-041,585,77
2025-12-03,SKU-041,585,75
2025-12-10,SKU-041,577,89
2025-12-17,SKU-041,601,65
2025-12-24,SKU-041,593,99
2024-01-03,SKU-042,658,106
2024-01-10,SKU-042,715,52
2024-01-24,SKU-042,715,107
2024-01-31,SKU-042,716,100
2024-02-07,SKU-042,721,101
2024-02-14,SKU-042,739,94
2024-02-21,SKU-042,745,95
2024-02-28,SKU-042,762,95
2024-03-06,SKU-042,734,123
2024-03-13,SKU-042,707,122
2024-03-20,SKU-042,721,90
2024-03-27,SKU-042,713,109
2024-04-03,SKU-042,691,127
2024-04-10,SKU-042,694,103
2024-04-17,SKU-042,704,89
2024-04-24,SKU-042,671,137
2024-05-01,SKU-042,662,111
2024-05-08,SKU-042,633,134
2024-05-15,SKU-042,626,121
2024-05-22,SKU-042,637,99
2024-05-29,SKU-042,623,123
2024-06-05,SKU-042,629,91
2024-06-12,SKU-042,632,105
2024-06-19,SKU-042,632,99
2024-06-26,SKU-042,678,58
